names	Run1_C_8	Run1_C_34	Run1_C_42	Run1_C_47	Run1_C_48	Run1_C_50	Run1_C_51	Run1_C_54	Run1_C_57	Run1_C_60	Run1_C_61	Run1_C_65	Run1_C_69	Run1_C_70	Run1_C_76	Run1_C_78	Run1_C_80	Run1_C_84	Run1_C_88	Run1_C_92	Run1_C_93	Run1_C_94	Run1_C_96	Run1_C_97	Run1_C_98	Run1_C_100	Run1_C_101	Run1_C_102	Run1_C_103	Run1_C_110	Run1_C_111	Run1_C_112	Run1_C_117	Run1_C_118	Run1_C_119	Run1_C_121	Run1_C_123	Run1_C_124	Run1_C_128	Run1_C_130	Run1_C_131	Run1_C_132	Run1_C_133	Run1_C_135	Run1_C_136	Run1_C_137	Run1_C_138	Run1_C_139	Run1_C_140	Run1_C_141	Run1_C_143	Run1_C_144	Run1_C_145	Run1_C_146	Run1_C_147	Run1_C_149	Run1_C_152	Run1_C_154	Run1_C_155	Run1_C_156	Run1_C_157	Run1_C_158	Run1_C_159	Run1_C_160	Run1_C_161	Run1_C_162	Run1_C_163	Run1_C_164	Run1_C_165	Run1_C_166	Run1_C_167	Run1_C_168	Run1_C_169	Run1_C_170	Run1_C_173	Run1_C_174	Run1_C_175	Run1_C_176	Run1_C_177	Run1_C_178	Run1_C_179	Run1_C_180	Run1_C_181	Run1_C_182	Run1_C_183	Run1_C_184	Run1_C_185	Run1_C_186	Run1_C_187	Run1_C_188	Run1_C_189	Run1_C_190	Run1_C_191	Run1_C_192	Run1_C_194	Run1_C_195	Run1_C_196	Run1_C_197	Run1_C_198	Run1_C_199	root
LOC_49	NaN	15	NaN	15	15	15	15	NaN	NaN	15	NaN	15	NaN	15	15	15	15	NaN	15	NaN	NaN	15	15	15	15	15	NaN	NaN	NaN	15	NaN	15	15	15	15	NaN	15	15	NaN	15	NaN	NaN	15	15	15	15	15	15	15	15	15	18	15	15	15	15	15	15	15	NaN	15	15	NaN	NaN	NaN	15	15	15	15	NaN	15	15	15	15	15	15	15	NaN	15	15	NaN	NaN	15	15	15	15	NaN	15	NaN	15	NaN	NaN	15	15	NaN	NaN	NaN	15	NaN	NaN	NaN
LOC_50	NaN	NaN	16	16	NaN	16	16	16	NaN	16	16	NaN	NaN	NaN	16	16	16	NaN	16	16	16	NaN	16	16	16	16	NaN	16	NaN	16	16	16	16	16	16	16	NaN	16	16	16	16	NaN	16	16	16	16	16	16	16	NaN	NaN	NaN	NaN	NaN	16	16	16	16	16	16	NaN	16	NaN	NaN	16	16	NaN	16	16	16	16	16	16	NaN	NaN	NaN	16	NaN	16	16	16	16	16	NaN	16	16	16	16	NaN	16	NaN	16	16	16	16	16	16	NaN	NaN	16	NaN
LOC_51	20	21	20	21	20	20	20	20	20	20	NaN	21	20	21	NaN	20	21	21	21	21	21	20	21	21	21	21	21	21	21	21	21	20	20	20	20	NaN	20	NaN	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	20	20	21	NaN	NaN	20	21	NaN	21	21	20	NaN	20	20	21	21	20	20	20	20	18	21	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	21	21	21	20	20	20	20	20	21	21	20
LOC_52	19	19	19	19	19	19	19	19	19	19	NaN	19	19	19	NaN	19	18	19	19	19	19	NaN	19	19	20	19	19	19	NaN	19	19	19	19	NaN	19	NaN	20	NaN	19	19	19	19	19	19	19	19	NaN	20	19	19	NaN	19	19	19	19	19	NaN	20	20	19	19	19	19	NaN	19	19	19	19	19	19	19	20	20	19	NaN	NaN	19	19	19	19	19	NaN	19	19	19	19	19	19	19	20	19	19	19	19	19	19	19	19	NaN	19	19
LOC_53	25	23	23	23	NaN	23	23	23	23	23	NaN	22	23	NaN	NaN	23	23	NaN	NaN	23	23	23	23	NaN	23	23	23	23	NaN	NaN	NaN	23	23	NaN	23	NaN	24	23	23	NaN	23	NaN	23	NaN	23	23	23	NaN	23	23	NaN	23	23	23	23	23	NaN	NaN	23	NaN	23	NaN	23	NaN	NaN	23	23	NaN	23	23	NaN	NaN	24	NaN	23	23	NaN	NaN	NaN	23	23	23	23	23	NaN	NaN	NaN	23	NaN	23	NaN	23	23	23	24	23	NaN	23	23	23	23
LOC_54	20	19	20	19	20	20	20	20	20	20	20	20	20	20	NaN	20	20	20	21	17	17	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	NaN	20	20	20	20	20	19	19	19	20	20	20	20	20	20	20	19	19	20	20	20	19	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	NaN	NaN	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20
LOC_55	20	20	20	20	20	20	20	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	20	20	NaN	20	20	20	20	NaN	20	NaN	20	21	NaN	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	NaN	20	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_56	20	20	19	NaN	NaN	19	NaN	19	19	19	19	NaN	19	20	NaN	19	NaN	20	20	20	20	19	20	20	20	20	NaN	20	20	20	20	19	19	NaN	19	19	19	20	20	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	19	19	20	20	NaN	19	20	NaN	20	20	NaN	NaN	18	19	NaN	20	19	19	19	NaN	19	NaN	19	19	20	20	18	18	20	NaN	NaN	20	20	20	NaN	20	20	20	20	20	19	20	19	NaN	19	NaN	NaN	NaN
LOC_57	23	23	23	23	23	23	23	23	23	23	23	23	23	23	25	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	25	25	23	23	23	23	23	23	22	23	23	23	23	23	23	23	22	24	23	23	23	NaN	NaN	25	22	NaN	23	23	23	NaN	23	22	23	NaN	23	23	25	25	23	23	NaN	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	NaN	23
LOC_58	21	21	21	NaN	21	21	21	21	21	21	21	21	21	21	21	21	21	21	24	21	21	21	NaN	NaN	21	21	21	21	NaN	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	20	NaN	20	21	21	21	21	21	NaN	NaN	21	21	21	21	21	21	NaN	20	21	21	21	21	21	21	21	21	21	NaN	21	21	21	21	21	20	20	21	21	21	21	21	21	23	21	21	21	21	21	21	21	21	21	21	21
LOC_59	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	NaN	9	9	9	9	9	9	NaN	9	9	9	9	NaN	9	9	9	NaN	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	NaN	9	NaN	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	NaN	9	9	9	9	9	9	9	9	9	9	9	9	NaN	9	9	9	9	9	9	9	9	9	9	9	9
LOC_60	20	20	20	NaN	20	20	NaN	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	20	NaN	20	20	19	19	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	21	19	19	NaN	20	20	20	20	21	21	20	20	19	NaN	NaN	20	21	21	20	21	20	NaN	20	20	19	19	20	20	20	20	20	NaN	NaN	20	20	20	20	20	20	20	20	20	NaN	19	20	20	19	19	20	20	21	20	20	20	19	NaN	21	20
LOC_61	24	NaN	NaN	NaN	NaN	24	24	NaN	24	NaN	24	NaN	25	NaN	24	24	NaN	24	NaN	25	NaN	NaN	24	NaN	24	NaN	24	24	NaN	24	NaN	24	24	NaN	23	NaN	NaN	NaN	NaN	24	NaN	24	24	25	24	NaN	NaN	NaN	24	24	24	NaN	24	24	24	24	24	24	24	25	NaN	NaN	NaN	24	24	24	24	23	23	24	24	24	NaN	24	NaN	NaN	25	24	24	NaN	24	24	24	NaN	24	24	24	24	24	24	24	24	24	25	24	NaN	29	NaN	NaN	NaN	NaN
LOC_62	18	NaN	18	18	19	NaN	NaN	18	NaN	18	18	NaN	18	18	18	NaN	NaN	NaN	18	18	18	18	NaN	18	18	NaN	NaN	18	18	18	NaN	NaN	18	NaN	18	19	NaN	NaN	18	NaN	18	18	18	18	18	NaN	NaN	18	18	18	NaN	18	NaN	NaN	19	18	NaN	19	NaN	18	18	18	NaN	NaN	NaN	18	NaN	18	18	NaN	18	19	19	18	18	NaN	NaN	NaN	NaN	NaN	18	18	NaN	18	18	18	NaN	18	18	18	NaN	NaN	18	NaN	18	NaN	18	NaN	NaN	18	NaN
LOC_63	17	17	17	17	17	18	18	17	17	17	17	17	17	17	NaN	17	17	17	17	17	17	22	17	17	17	17	17	17	NaN	17	17	17	17	NaN	17	16	16	NaN	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	NaN	17	17	17	16	16	17	NaN	17	17	17	17	17	17	16	17	17	17	21	21	17	17	17	17	17	17	15	16	17	17	17	NaN	18	18	17	17	21	17	17	21	21	NaN	17	17
LOC_64	17	17	18	NaN	17	17	17	NaN	NaN	17	17	17	17	NaN	17	NaN	17	17	17	NaN	17	17	17	NaN	17	NaN	17	NaN	18	NaN	NaN	17	NaN	18	NaN	17	17	17	NaN	17	17	NaN	17	17	17	NaN	17	17	NaN	17	17	17	17	17	NaN	17	17	NaN	NaN	17	17	NaN	17	NaN	17	NaN	17	NaN	17	17	NaN	17	17	17	17	NaN	NaN	NaN	17	17	NaN	NaN	17	17	17	17	17	NaN	NaN	NaN	17	17	19	NaN	NaN	17	NaN	NaN	NaN	NaN	NaN
LOC_65	17	18	17	18	17	17	17	17	17	17	NaN	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	NaN	17	NaN	17	17	NaN	17	NaN	17	NaN	18	17	17	18	18	20	17	17	17	17	17	17	17	18	18	17	17	17	17	17	17	20	20	19	18	17	NaN	17	17	17	17	17	17	17	17	17	17	NaN	17	17	17	17	17	17	17	18	18	17	17	18	18	17	17	18	18	17	17	17	17	17	18	18	17
LOC_66	21	21	NaN	NaN	21	21	NaN	21	21	21	NaN	NaN	21	21	21	NaN	21	21	21	NaN	21	NaN	NaN	21	21	21	NaN	21	NaN	21	21	NaN	21	NaN	NaN	21	20	NaN	21	21	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	NaN	21	21	21	NaN	NaN	21	NaN	NaN	21	21	NaN	NaN	21	21	21	21	21	20	20	21	NaN	NaN	21	NaN	21	21	21	21	21	21	NaN	21	21	21	21	21	21	NaN	21	21	21	21	21	21	21	NaN	NaN
LOC_67	22	NaN	23	21	22	NaN	22	NaN	22	NaN	NaN	22	22	NaN	24	21	22	22	22	22	NaN	22	22	NaN	NaN	NaN	NaN	NaN	NaN	22	22	23	22	NaN	23	NaN	NaN	22	NaN	22	22	21	NaN	21	NaN	22	22	22	22	NaN	22	21	NaN	22	24	NaN	22	NaN	23	21	21	21	NaN	23	NaN	22	21	NaN	22	NaN	23	23	23	22	NaN	22	22	24	22	21	NaN	22	22	NaN	21	NaN	NaN	NaN	21	22	NaN	22	NaN	NaN	22	22	NaN	22	NaN	NaN	22
LOC_68	NaN	15	NaN	NaN	NaN	16	16	16	16	16	16	11	16	NaN	16	16	NaN	16	16	16	16	16	16	NaN	NaN	16	NaN	16	NaN	16	16	16	16	NaN	NaN	16	NaN	NaN	16	16	NaN	15	15	NaN	16	NaN	NaN	NaN	16	16	16	15	NaN	16	16	16	NaN	NaN	16	NaN	NaN	17	17	16	NaN	16	NaN	16	NaN	NaN	16	16	NaN	16	16	NaN	NaN	16	NaN	16	16	NaN	NaN	NaN	NaN	16	NaN	NaN	NaN	16	16	16	NaN	16	16	16	NaN	NaN	NaN	15	NaN
LOC_69	NaN	NaN	21	NaN	20	20	20	NaN	21	21	NaN	NaN	21	21	NaN	NaN	NaN	NaN	21	21	21	NaN	21	NaN	21	21	21	NaN	22	NaN	NaN	NaN	20	NaN	NaN	21	NaN	NaN	21	21	NaN	NaN	21	NaN	NaN	20	NaN	NaN	21	21	21	22	NaN	20	20	21	21	NaN	21	NaN	22	21	21	21	21	20	20	21	21	21	21	NaN	21	NaN	NaN	NaN	NaN	NaN	21	NaN	21	NaN	NaN	21	NaN	NaN	21	21	NaN	21	NaN	20	20	21	21	NaN	NaN	21	NaN	22	21
LOC_70	23	23	23	23	23	23	23	24	23	23	NaN	23	22	23	NaN	23	NaN	24	23	22	22	22	23	23	22	23	23	23	NaN	23	NaN	23	23	23	23	NaN	23	NaN	23	23	23	23	23	23	23	23	22	NaN	23	23	23	23	23	23	23	23	NaN	23	23	NaN	NaN	23	23	23	23	23	23	23	23	23	23	23	23	23	23	22	22	23	23	23	23	24	23	23	23	23	23	23	23	23	23	23	23	22	23	23	22	22	23	23	23
LOC_71	NaN	16	NaN	NaN	NaN	16	16	16	16	NaN	16	16	16	NaN	NaN	16	16	NaN	16	16	NaN	16	16	NaN	16	16	NaN	NaN	NaN	NaN	16	NaN	NaN	17	17	NaN	NaN	NaN	NaN	NaN	16	17	17	NaN	16	16	NaN	NaN	NaN	16	NaN	17	NaN	16	NaN	16	16	NaN	17	NaN	NaN	16	16	NaN	17	NaN	NaN	NaN	16	NaN	16	NaN	NaN	16	16	NaN	16	16	NaN	NaN	NaN	NaN	16	NaN	NaN	NaN	NaN	NaN	16	16	NaN	NaN	16	16	NaN	NaN	NaN	16	NaN	17	16
LOC_72	20	24	NaN	23	20	NaN	NaN	20	NaN	NaN	NaN	NaN	20	20	NaN	20	NaN	20	NaN	20	20	NaN	20	NaN	20	20	20	20	20	20	NaN	NaN	20	NaN	NaN	NaN	20	NaN	NaN	NaN	20	NaN	24	24	20	20	20	NaN	NaN	NaN	20	NaN	NaN	20	20	NaN	20	20	20	NaN	24	NaN	NaN	NaN	20	20	20	NaN	NaN	20	NaN	NaN	NaN	NaN	20	NaN	NaN	NaN	NaN	19	19	NaN	20	24	24	20	20	NaN	NaN	20	NaN	20	NaN	20	20	20	NaN	NaN	24	24	NaN
LOC_73	19	NaN	19	19	19	NaN	19	19	NaN	19	19	19	19	NaN	NaN	19	NaN	19	19	19	NaN	19	19	19	19	19	19	NaN	19	19	NaN	NaN	NaN	19	19	NaN	NaN	NaN	18	19	19	19	19	19	19	19	NaN	19	NaN	19	NaN	19	19	19	19	NaN	NaN	19	19	NaN	19	18	NaN	NaN	NaN	NaN	NaN	19	19	19	19	19	NaN	20	NaN	19	NaN	NaN	19	NaN	NaN	19	NaN	18	18	19	19	NaN	18	NaN	NaN	19	19	NaN	19	NaN	NaN	19	NaN	NaN	19
LOC_74	22	21	23	21	22	22	22	22	22	22	NaN	NaN	22	22	NaN	22	22	21	22	22	22	NaN	NaN	22	22	22	22	22	22	22	22	22	22	NaN	23	NaN	22	22	21	22	22	21	21	21	NaN	22	22	22	22	22	22	21	21	22	22	22	NaN	22	22	21	21	21	21	NaN	22	22	22	22	22	NaN	22	20	20	22	22	19	19	22	22	22	22	22	22	21	21	25	22	21	21	22	22	22	22	19	NaN	22	19	19	21	21	22
LOC_75	23	24	24	23	23	23	23	NaN	24	24	24	23	24	23	24	24	24	23	23	24	24	24	22	22	23	23	23	23	23	23	23	NaN	23	24	NaN	NaN	24	23	25	23	23	23	23	23	23	23	23	23	23	23	23	23	23	22	25	23	23	24	24	NaN	23	25	25	24	24	23	23	23	23	24	24	NaN	24	23	23	NaN	24	23	23	24	24	23	23	25	25	23	23	NaN	24	23	23	24	NaN	24	23	23	24	24	23	23	NaN
LOC_76	NaN	NaN	21	21	21	21	21	21	21	NaN	21	21	20	NaN	NaN	21	NaN	21	21	NaN	21	20	21	21	21	21	20	21	NaN	21	NaN	21	21	21	NaN	21	NaN	NaN	20	20	20	21	NaN	20	21	21	21	NaN	21	21	21	20	20	21	21	21	21	21	NaN	20	20	NaN	20	21	NaN	21	21	21	21	21	21	21	21	21	21	20	20	21	NaN	21	21	NaN	21	22	NaN	NaN	21	NaN	NaN	21	21	21	20	20	NaN	21	19	20	NaN	NaN	NaN
LOC_77	14	14	14	14	15	16	NaN	11	14	NaN	NaN	NaN	14	12	13	14	14	14	14	14	14	NaN	NaN	NaN	14	14	14	14	14	14	NaN	NaN	15	NaN	14	14	14	14	NaN	14	NaN	14	NaN	13	14	14	14	14	15	14	14	13	NaN	15	15	14	NaN	14	14	NaN	NaN	14	NaN	14	NaN	15	NaN	14	NaN	NaN	14	14	14	14	14	14	14	14	NaN	14	14	14	14	14	NaN	NaN	14	14	NaN	14	NaN	14	NaN	14	14	14	NaN	NaN	13	NaN	14
LOC_78	22	22	22	22	NaN	22	22	22	22	22	NaN	NaN	22	NaN	22	NaN	NaN	22	NaN	22	22	NaN	NaN	NaN	22	21	21	NaN	22	22	NaN	22	22	NaN	22	NaN	NaN	NaN	22	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22	22	22	NaN	NaN	22	NaN	NaN	NaN	22	22	NaN	22	NaN	22	22	NaN	22	22	22	22	22	22	22	NaN	NaN	22	22	22	NaN	22	NaN	NaN	22	22	22	22	22	NaN	NaN	22	22	22	22
LOC_79	NaN	NaN	15	15	15	15	15	NaN	NaN	NaN	NaN	15	NaN	15	NaN	NaN	15	NaN	NaN	NaN	NaN	15	15	NaN	15	15	15	NaN	NaN	NaN	14	NaN	NaN	NaN	15	NaN	NaN	NaN	15	14	15	15	15	15	NaN	NaN	15	NaN	15	NaN	15	NaN	NaN	15	15	NaN	15	15	15	NaN	15	15	15	NaN	15	15	NaN	NaN	15	NaN	NaN	NaN	15	15	15	NaN	NaN	15	NaN	15	NaN	15	15	15	15	NaN	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	NaN	15	NaN	NaN	NaN	15
LOC_80	24	24	24	24	24	24	24	24	24	24	23	24	24	NaN	NaN	24	NaN	24	24	24	24	24	24	NaN	24	24	24	26	NaN	24	NaN	24	24	24	NaN	NaN	24	NaN	22	24	24	24	24	24	24	24	NaN	24	23	23	23	24	25	24	24	24	NaN	NaN	24	24	24	22	22	NaN	24	24	24	24	24	24	24	24	24	24	24	NaN	24	24	24	23	23	23	23	22	22	24	24	24	NaN	24	24	NaN	24	NaN	24	24	24	24	24	24	24
LOC_81	NaN	16	16	16	NaN	16	NaN	16	16	16	16	16	16	NaN	NaN	NaN	NaN	NaN	NaN	16	16	NaN	NaN	NaN	16	16	NaN	NaN	NaN	16	NaN	NaN	16	16	16	NaN	16	NaN	16	16	16	NaN	NaN	NaN	NaN	16	NaN	16	16	NaN	NaN	16	16	NaN	16	16	NaN	NaN	NaN	16	NaN	NaN	16	NaN	NaN	16	NaN	17	17	16	16	16	16	16	NaN	NaN	16	16	16	16	16	16	16	16	16	NaN	16	16	NaN	15	16	16	16	16	16	16	16	NaN	NaN	16	16
LOC_82	20	19	20	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	20	21	20	20	NaN	21	NaN	21	20	20	20	NaN	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	NaN	21	20	NaN	20	20	20	20	18	20	20	20	20	NaN	20	20	20	20	20	20	20	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_83	18	18	18	NaN	18	18	18	18	21	18	18	19	18	18	18	18	NaN	18	17	18	18	18	17	NaN	17	18	18	18	18	18	NaN	18	18	NaN	18	18	18	NaN	18	18	18	NaN	18	18	18	18	19	17	17	17	17	18	18	18	18	18	18	18	18	NaN	18	18	18	18	18	18	18	18	18	21	21	18	18	18	NaN	18	18	18	18	18	18	17	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	NaN	18	18
LOC_84	16	15	16	15	NaN	16	NaN	16	16	16	NaN	NaN	NaN	NaN	NaN	16	16	NaN	16	NaN	16	NaN	16	16	16	16	16	16	NaN	16	NaN	NaN	16	16	NaN	NaN	16	16	15	NaN	16	15	15	15	16	16	16	16	16	16	16	NaN	15	16	16	16	16	16	16	15	15	NaN	15	16	16	16	16	16	NaN	NaN	16	NaN	16	16	NaN	17	17	16	16	16	NaN	16	16	15	15	16	NaN	15	NaN	16	16	16	16	17	16	16	17	17	NaN	15	NaN
LOC_85	NaN	21	NaN	NaN	NaN	NaN	21	NaN	21	NaN	NaN	21	21	NaN	NaN	NaN	21	NaN	21	20	20	NaN	21	NaN	21	NaN	21	21	NaN	21	21	NaN	NaN	NaN	21	21	21	21	NaN	21	21	NaN	NaN	21	21	21	NaN	NaN	21	21	NaN	NaN	NaN	21	NaN	21	21	21	NaN	21	NaN	NaN	NaN	NaN	21	NaN	21	NaN	NaN	NaN	21	21	21	NaN	21	NaN	NaN	21	NaN	NaN	NaN	NaN	NaN	NaN	21	21	NaN	21	NaN	NaN	21	21	21	21	NaN	NaN	21	NaN	21	21	NaN
LOC_86	16	16	16	NaN	16	16	16	16	NaN	NaN	NaN	16	16	NaN	NaN	16	NaN	16	16	16	NaN	16	16	16	NaN	16	16	16	16	NaN	16	16	16	NaN	NaN	NaN	16	NaN	NaN	NaN	NaN	16	16	NaN	NaN	NaN	16	16	NaN	16	16	16	NaN	NaN	16	NaN	16	NaN	NaN	16	16	16	16	NaN	16	NaN	16	NaN	16	NaN	16	16	NaN	16	16	NaN	16	NaN	16	NaN	16	NaN	NaN	NaN	NaN	16	NaN	16	16	16	NaN	16	16	NaN	16	NaN	16	16	16	NaN	16
LOC_87	20	20	21	20	20	NaN	20	20	NaN	20	NaN	20	20	20	20	20	NaN	20	22	NaN	NaN	22	NaN	NaN	NaN	NaN	19	20	NaN	20	NaN	NaN	20	21	NaN	20	20	NaN	20	22	22	20	20	NaN	NaN	NaN	22	NaN	21	21	21	20	20	20	20	18	18	NaN	NaN	20	20	NaN	NaN	NaN	22	20	20	19	19	20	20	20	20	NaN	NaN	NaN	20	20	NaN	20	NaN	NaN	NaN	20	NaN	NaN	19	20	NaN	18	NaN	20	NaN	20	20	20	NaN	20	20	20	20
LOC_88	NaN	NaN	NaN	24	22	22	22	22	22	NaN	NaN	NaN	NaN	NaN	22	NaN	22	22	NaN	NaN	22	22	22	NaN	22	NaN	NaN	22	22	22	NaN	NaN	NaN	22	22	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22	NaN	22	NaN	NaN	NaN	22	22	22	22	22	24	24	NaN	24	22	NaN	22	22	22	NaN	22	22	NaN	22	22	22	22	NaN	NaN	22	22	NaN	22	NaN	24	NaN	22	NaN	NaN	24	NaN	22	22	NaN	NaN	NaN	22	22	NaN	NaN	24	22
LOC_89	26	27	26	27	26	26	26	26	26	26	26	27	26	27	26	NaN	26	27	27	26	26	NaN	27	NaN	27	26	26	27	27	27	27	24	26	26	26	26	NaN	26	28	27	27	26	26	26	27	27	26	26	27	28	28	26	26	26	26	27	NaN	26	26	NaN	26	NaN	NaN	NaN	28	26	27	27	27	26	26	24	24	26	29	26	25	27	27	27	27	27	27	27	28	NaN	NaN	27	27	NaN	29	27	27	26	26	26	26	26	26	26	26
LOC_90	20	20	NaN	NaN	20	20	20	20	20	20	NaN	20	NaN	NaN	NaN	20	NaN	20	20	NaN	NaN	20	20	NaN	20	20	20	20	20	NaN	20	NaN	19	20	NaN	NaN	NaN	20	NaN	20	20	NaN	NaN	20	20	20	20	20	20	20	20	NaN	20	20	NaN	NaN	NaN	NaN	NaN	NaN	20	20	20	20	NaN	19	NaN	20	NaN	NaN	NaN	NaN	NaN	20	NaN	NaN	NaN	20	NaN	20	NaN	20	NaN	NaN	NaN	NaN	18	20	20	21	NaN	20	NaN	20	NaN	20	NaN	NaN	NaN	NaN	NaN
LOC_91	NaN	NaN	17	NaN	17	17	17	17	17	17	NaN	17	17	NaN	17	17	NaN	NaN	NaN	17	NaN	NaN	17	17	17	17	NaN	NaN	17	NaN	17	17	NaN	NaN	17	NaN	NaN	17	17	17	17	17	NaN	17	NaN	17	17	17	17	NaN	17	17	17	17	NaN	NaN	17	17	17	17	17	NaN	NaN	17	NaN	17	17	17	NaN	NaN	NaN	NaN	NaN	19	NaN	NaN	NaN	17	17	NaN	17	17	NaN	NaN	17	NaN	NaN	NaN	17	17	NaN	NaN	17	NaN	NaN	19	NaN	NaN	NaN	NaN	NaN
LOC_92	NaN	NaN	19	NaN	19	19	19	19	19	NaN	19	19	19	NaN	NaN	19	19	NaN	19	19	19	NaN	19	19	19	19	19	19	NaN	19	19	19	19	19	19	19	NaN	19	18	19	19	19	19	19	19	19	NaN	19	19	19	NaN	19	NaN	19	19	19	19	NaN	19	19	NaN	NaN	18	19	NaN	19	19	NaN	19	19	19	19	19	19	19	18	NaN	19	NaN	19	19	NaN	19	NaN	18	NaN	19	19	19	19	19	19	NaN	19	20	NaN	19	NaN	19	19	19
LOC_93	12	12	10	12	12	12	12	10	10	10	10	12	10	12	NaN	12	10	13	12	10	10	NaN	12	NaN	12	12	12	12	12	13	13	10	14	10	10	NaN	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	10	10	12	12	12	12	10	10	14	14	12	12	10	10	10	10	12	NaN	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	10	12	12	10	10	12	13	12
LOC_94	15	15	15	15	15	15	15	15	15	15	15	15	15	15	NaN	15	15	15	15	15	15	NaN	15	NaN	15	13	13	15	15	15	15	15	15	NaN	15	15	15	NaN	15	15	15	NaN	15	15	13	13	15	15	15	15	15	15	15	15	15	15	NaN	15	15	15	15	15	15	15	15	15	15	13	13	14	14	15	15	15	13	15	15	15	15	15	15	15	15	15	15	13	13	15	15	15	15	15	15	15	15	15	15	15	15	15	NaN
LOC_95	13	NaN	NaN	NaN	NaN	13	12	13	13	NaN	13	14	13	14	NaN	13	13	13	NaN	13	13	NaN	13	NaN	13	14	14	13	NaN	NaN	13	13	NaN	13	13	NaN	NaN	13	13	13	13	13	13	14	14	14	NaN	13	NaN	NaN	NaN	NaN	13	NaN	NaN	14	14	NaN	NaN	14	14	13	13	13	13	13	13	14	NaN	13	NaN	13	13	13	14	NaN	NaN	NaN	14	13	NaN	NaN	NaN	13	NaN	NaN	NaN	NaN	NaN	14	14	13	NaN	NaN	13	NaN	NaN	13	13	13	NaN
LOC_96	20	20	20	20	20	20	20	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	20	20	20	19	20	20	20	NaN	20	NaN	20	20	20	20	20	20	NaN	20	20	20	21	23	20	20	20	19	19	20	20	20	18	18	20	20	20	NaN	NaN	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	NaN	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	NaN	20	20
LOC_97	19	19	20	19	19	19	19	20	20	20	NaN	19	20	19	20	20	20	19	18	20	20	20	18	NaN	18	19	19	19	NaN	19	19	20	19	NaN	20	20	20	18	19	19	19	19	19	19	19	19	18	18	18	18	18	19	19	19	19	19	19	NaN	20	18	19	19	19	20	20	19	19	19	19	20	20	20	20	20	NaN	20	20	19	19	20	20	18	18	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	NaN
LOC_98	NaN	15	15	15	15	15	NaN	15	15	NaN	NaN	15	NaN	15	NaN	NaN	15	15	15	15	15	15	NaN	NaN	15	15	15	15	NaN	NaN	NaN	NaN	15	15	15	NaN	14	NaN	NaN	15	15	15	15	14	15	NaN	15	15	15	NaN	15	14	14	NaN	15	15	NaN	NaN	NaN	NaN	14	15	15	NaN	NaN	15	NaN	NaN	NaN	15	NaN	15	15	20	NaN	NaN	15	15	15	NaN	15	16	16	15	15	NaN	15	15	NaN	15	15	15	15	15	NaN	15	15	15	NaN	15	15
