names	Run1_C_27	Run1_C_42	Run1_C_43	Run1_C_47	Run1_C_52	Run1_C_57	Run1_C_58	Run1_C_69	Run1_C_72	Run1_C_73	Run1_C_78	Run1_C_80	Run1_C_81	Run1_C_83	Run1_C_86	Run1_C_88	Run1_C_91	Run1_C_94	Run1_C_95	Run1_C_96	Run1_C_98	Run1_C_99	Run1_C_100	Run1_C_101	Run1_C_102	Run1_C_106	Run1_C_108	Run1_C_109	Run1_C_110	Run1_C_111	Run1_C_114	Run1_C_115	Run1_C_118	Run1_C_119	Run1_C_120	Run1_C_121	Run1_C_123	Run1_C_125	Run1_C_127	Run1_C_128	Run1_C_129	Run1_C_130	Run1_C_131	Run1_C_132	Run1_C_133	Run1_C_136	Run1_C_137	Run1_C_139	Run1_C_141	Run1_C_142	Run1_C_143	Run1_C_144	Run1_C_145	Run1_C_148	Run1_C_149	Run1_C_151	Run1_C_152	Run1_C_153	Run1_C_154	Run1_C_155	Run1_C_157	Run1_C_158	Run1_C_159	Run1_C_160	Run1_C_161	Run1_C_162	Run1_C_163	Run1_C_164	Run1_C_165	Run1_C_166	Run1_C_168	Run1_C_169	Run1_C_170	Run1_C_171	Run1_C_172	Run1_C_173	Run1_C_175	Run1_C_176	Run1_C_178	Run1_C_179	Run1_C_180	Run1_C_181	Run1_C_182	Run1_C_183	Run1_C_184	Run1_C_185	Run1_C_186	Run1_C_187	Run1_C_188	Run1_C_189	Run1_C_190	Run1_C_191	Run1_C_192	Run1_C_193	Run1_C_194	Run1_C_195	Run1_C_196	Run1_C_197	Run1_C_198	Run1_C_199	root
LOC_60	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	15	15	15	15	15	15	16	15	13	15	15	15	15	15	15	15	15	15	15	15	15
LOC_61	16	16	16	15	15	16	17	15	15	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	16	16	15	15	16	16	15	15	16	16	16	16	16	16	16	16	15	16	16	16	16	15	15	16	16	15	15	16	16	16	16	17	17	17	16	16	16	16	16	16
LOC_62	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
LOC_63	14	14	14	14	14	14	14	14	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	15	15	14
LOC_64	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19	18	18	18	20	20	18	18	18	18	18	18	18	18	19	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	21	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	20	18	18	18	18	18
LOC_65	16	16	16	16	16	16	16	16	16	16	16	16	18	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16
LOC_66	21	21	21	23	23	21	21	24	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	20	20	21	21	21	21	19	20	20	20	20	20	21	21	21	21	21	21	21	23	21	21	22	24	21	21	23	23	21	21	21	21	22	21	21	21	21	20	20	21	21	23	23	21	21	23	23	21	22	21	21	21	21	21	21	21	21	21	21	21
LOC_67	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	15	15	15	14	14	14	14	14	14	16	14	14	14	14	14	14	14	15	14	14	15	14	14	14	14	14	14	14	14	14	14	14	14	14	15	15	14	14	14	14	14	14	14	14	14	14	14	16	16	14	16	14	14	14	14	14	14	15	14	14	14	14	14	14	14	14	14	14	14	14	14	16	16	14
LOC_68	18	19	19	18	18	18	18	18	18	18	18	19	19	18	18	18	19	18	18	18	18	18	18	18	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19	18	18	18	17	18	18	18	18	18
LOC_69	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	15	15	17	17	17	17	17	17	17	17	17	17	15	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	18	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17
LOC_70	19	20	20	20	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	22	22	20	20	20	21	20	20	20	20	20	20	20	20	20	20	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	21	21	20	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	22	22	20
LOC_71	16	16	16	16	16	16	16	16	16	16	16	16	16	14	16	16	16	16	16	16	16	16	16	16	16	18	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	18	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
LOC_72	15	15	15	15	15	15	16	15	15	15	15	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	15	15	15	15	15	15	15
LOC_73	20	20	20	20	20	20	20	20	20	20	19	19	19	20	20	20	20	20	20	19	20	20	20	20	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	19	19	19	19	20	20	19	19	20	20	20	20	20
LOC_74	22	23	23	22	22	22	22	22	22	22	23	22	22	22	22	22	23	22	22	22	22	22	22	22	23	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22
LOC_75	15	15	15	15	15	15	15	15	15	15	12	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	12	12	15	15	13	13	15	15	15	15	15	15	15
LOC_76	16	16	16	16	16	16	17	17	16	16	16	16	16	16	16	16	16	16	16	16	17	17	16	16	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	17	17	14	14	16	16	16	16	16	16	16	16	16	16	16	16	17	17	17	16	16	16	16	16	17	17	17	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	11	17	17	16	16	16	16	16	16	17	17	16	16	16	16	16	16	17
LOC_77	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
LOC_78	16	19	16	16	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	14	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16	16	16	16	16	15	15	16	16	16
LOC_79	14	14	14	15	15	14	14	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	15	14	14	14	14	15	14	14	15	15	14	14	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	15	15	15	15	15	15	14	14	14	14	15	15	14	14	14	14	14	14	14
LOC_80	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_81	23	24	24	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	21	21	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	24	23	23	23	23	23	23	23	23	23	23	23	23	23	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	21	23	23	23	23	23	23	23	23	23	23	23
LOC_82	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	19	20	20	20	20	20	20	20	20	20	20
LOC_83	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_84	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	15	14	14	14	14	14	14	14	12	12	14	14	14	14	14	14	12	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	14	14	14	14	14	14	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
LOC_85	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	20	21	21	21	21	21	21	21	21	21	20	20	21	21	21	21	21	15	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	20	21	21	21	21	21	21	21	22	22	21	21	19	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
LOC_86	18	18	18	18	18	18	18	18	18	18	18	18	18	18	17	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	16	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
LOC_87	16	16	16	14	14	16	16	14	14	17	16	16	16	16	16	14	16	14	14	16	16	16	16	16	16	16	16	16	16	16	16	16	14	14	14	14	16	16	16	14	14	14	14	16	16	16	16	14	14	14	14	14	13	16	16	16	16	16	14	14	14	16	16	14	14	16	16	14	14	14	16	16	16	16	16	16	16	16	14	14	14	14	14	14	17	17	14	14	16	16	16	16	16	16	16	16	16	16	16	16	16
LOC_88	23	23	23	23	23	23	23	23	22	22	23	23	20	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	24	23	23	25	21	23	23	23	23	23	23	24	24	23	23	23	23	23	23	25	26	23	23	23	23	23	23	23	23	23	23	23
LOC_89	22	22	22	22	22	22	22	22	24	24	22	22	22	22	22	22	22	22	22	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	23	22	22	22	22	22	22	22	21	22	22	22	22	22	22	21	21	22	22	22	22	22	22	22	21	22	22	22	22	22	21	21	22	22	21	21	22	22	21	21	22	22	22	22	22	22	22	22	22
LOC_90	14	13	13	13	13	13	12	13	13	13	14	13	13	13	13	13	13	13	13	14	12	12	13	13	13	13	14	14	13	13	13	13	13	13	13	13	13	12	12	13	13	13	13	13	13	14	14	13	13	13	13	13	13	13	13	12	12	12	13	13	13	13	13	13	13	12	12	13	13	13	14	14	13	13	14	13	13	13	13	13	13	13	13	13	12	12	13	13	14	14	13	13	12	12	13	13	13	13	13	13	12
LOC_91	15	15	15	16	16	15	15	16	16	16	15	15	15	15	15	16	15	16	16	15	15	15	15	15	15	15	16	15	15	15	15	15	16	16	16	16	15	15	15	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	15	15	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	16	16	15	15	16	16	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_92	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	12	12	13	13	13
LOC_93	15	15	15	15	15	15	15	15	15	15	15	14	14	15	17	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	17	17	15	15	14	15	15	15	15	15	15	15	15	15	15	15	15	15	14	14	15	15	15	14	15	15	15	15	15
LOC_94	23	23	23	23	23	23	23	23	23	23	23	23	23	23	22	23	20	23	23	23	23	23	23	22	21	22	23	23	23	23	23	23	23	23	23	23	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	21	21	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	22	22	24	22	23	22	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	22	22	23
LOC_95	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	14	14	14
LOC_96	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	21	21	21	21	21	21	21	21	21	21	21	21	22	21	21	21	21	19	21	20	20	21	21	21	22	20	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	21	21	20	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
LOC_97	14	14	14	14	14	14	14	14	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14
LOC_98	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	17	15	15	15	15	15	15	15	15	15	15	15	15
LOC_99	20	20	20	19	19	20	20	19	19	19	20	20	20	20	20	19	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	19	19	21	20	20	19	19	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	20	20	19	19	20	20	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20	20	19	19	20	20	20	20	20	22	20	20	20	20	20	20	20
LOC_100	20	22	22	22	22	22	22	22	22	22	22	22	22	21	22	22	22	22	22	22	22	22	22	22	22	22	22	21	22	22	21	21	22	22	22	22	22	22	22	21	21	22	22	21	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	21	22	22	22	22	22	22	22	21	21	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22
LOC_101	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
LOC_102	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	18	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
LOC_103	16	16	16	16	16	16	16	16	16	16	16	13	13	16	16	16	16	20	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	13	16	16	16	16	16	16	16	16	16	16	16	16	16	13	13	16	16	16	16	16	16	16	16	16
LOC_104	19	17	17	19	19	19	19	19	19	19	19	19	19	19	19	19	17	19	19	19	20	20	19	19	17	19	19	19	19	19	19	19	19	19	18	18	19	19	19	18	18	19	19	19	19	19	19	19	19	19	19	19	19	17	17	19	19	19	19	19	20	18	18	19	19	19	19	20	20	21	19	19	19	19	19	19	19	19	19	19	21	21	19	18	20	20	18	18	19	19	19	19	19	19	19	19	19	19	19	19	19
LOC_105	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	15	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	21	17	17	17	15	17	17	17	17	17	17	15	15	17	17	17	17	17	17	17	17	17	17	17	17	17	15	15	17	17	15	15	17	17	17	17	17	17	17	17	17	17	17	17	17
LOC_106	24	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	24	23	23	23	23	23	24	23	24	23	23	23	23	23	23	23	23	23	23	23	25	21	23	23	25	23	23	23	23	23	23	23	23	23	23	23	23	24	24	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
LOC_107	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	19	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	19	19	16	16	16	17	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
LOC_108	15	15	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	17	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	14	15	15	15	15	15	15	15	15	15	17	17	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
LOC_109	19	19	19	19	20	19	19	19	19	19	19	19	19	20	19	19	17	19	19	19	19	19	20	20	19	19	20	20	19	19	20	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	19	19	19	19	20	20	19	20	20	19	19	19	19	19	19	19	19	19	19	20	20	19	19	20	20	19	19	19	19	19	19	20	20	19	19	19	19	19
LOC_110	16	16	16	16	16	16	16	16	16	16	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	18	18	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	16	16	16	16
LOC_111	26	26	23	27	27	26	26	27	25	25	28	26	26	26	26	25	26	25	25	26	26	26	26	27	26	26	26	26	26	26	26	26	25	25	25	25	26	26	26	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	25	26	27	26	26	28	28	26	26	27	26	26	26	26	26	26	26	26	26	26	26	26	26	26	28	27	26	26	27	27	26	26	26	26	26	26	26	26	26	26	26	26	26
LOC_112	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
LOC_113	22	22	22	22	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	22	22	22	22	22	22	22	22	22	22	22	23	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	22	21	22	22	22	22	21	21	22	22	22	22	22	23	23	22	22	22	22	22	22	21	21	22	22	21	21	22	22	22	22	22	22	22	22	22	22	22	22	22
LOC_114	20	21	21	22	22	20	19	22	22	24	20	21	21	22	20	22	21	22	22	20	19	19	22	22	21	20	20	20	20	21	22	22	22	22	22	22	20	19	19	22	22	22	22	22	22	20	20	22	22	23	23	22	22	21	21	19	19	19	22	22	23	22	22	22	22	19	19	23	23	22	22	22	20	20	20	20	21	20	22	22	21	22	23	23	19	19	22	22	20	20	21	21	19	19	22	22	20	20	20	20	19
LOC_115	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	24	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	19	19	19	19	20	19	20	20	19	19	19	19	19	20	19
LOC_116	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	14	14	14	14	14	14	14	13	13	15	15	14	13	14	14	14	14	14	14	14	16	16	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
LOC_117	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	17	17	17	17	17	17	17	17	17	19	17	17	17	17	16	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	16	17	17	17	17	16	17	17	17	17	17	17	17	17	17	17
LOC_118	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
LOC_119	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
LOC_120	19	18	19	18	18	18	18	18	18	18	18	18	18	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	19	19	18	18	18	18	18	18	18	18	18	18	18	19	19	18	18	18	18	18	18	17	17	18	18	18	18	18	18	18	18	19	19	18	18	18	18	18	18	18	19	19	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	20	18
LOC_121	19	19	19	20	20	17	19	20	19	19	20	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	19	19	20	20	19	19	20	20	19	18	18	19	19	19	20	19	19	19	19	19	19	20	20	19	19	20	20	19	19	19	19	19	19	19	19	17	17	19	19	19
LOC_122	21	21	21	22	22	20	21	22	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	20	20	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	22	21	21	22	21	21	22	22	20	20	22	22	21	21	21	21	21	21	21	23	21	21	21	20	20	22	22	21	21	22	22	21	21	23	23	21	21	21	21	21	21	21	21	21
